Title, Summary, Date, Link, 
Jollibee's serves 'blowout' inaugural bond,Jollibee Foods Corp the owner of the eponymous fast food chain wowed investors on Thursday with a debut $600m bond that beat the Philippine company’s targets.,17 Jan 2020,https://www.globalcapital.com/article/b1jy4c61t1j7n5/jollibee39s-serves-39blowout39-inaugural-bond
Updated: Hong Kong placements flood market in pre-CNY rush,A flurry of accelerated bookbuilds hit the Hong Kong market on Thursday night as issuers and investors squeeze through the last window for fundraising before companies go into earnings blackout and the Chinese New Year holidays.,17 Jan 2020,https://www.globalcapital.com/article/b1jy41qtght5ms/updated-hong-kong-placements-flood-market-in-pre-cny-rush
Zhongce Rubber returns for $250m refi,Zhongce Rubber Group has returned to the international loan market for a $250m refinancing.,17 Jan 2020,https://www.globalcapital.com/article/b1jy4390dp5zrk/zhongce-rubber-returns-for-$250m-refi
ICBC Asia hires two loans bankers from Hang Seng,Industrial and Commercial Bank of China (Asia) has hired two former Hang Seng loans banker to join its global capital finance department in Hong Kong.,17 Jan 2020,https://www.globalcapital.com/article/b1jy41cy9qc2jh/icbc-asia-hires-two-loans-bankers-from-hang-seng
Lalitpur Power’s bond plan fizzles out,India’s Lalitpur Power Generation Company has postponed its attempted debut dollar bond after opening bookbuilding on Thursday according to a source close to the situation.,17 Jan 2020,https://www.globalcapital.com/article/b1jy3vj9wkdc7n/lalitpur-powers-bond-plan-fizzles-out
Brazilians join party as Lat Am frenzy goes on,Issuers from Latin America’s largest economy finally began feeding a yield-hungry buy-side this week as bankers say there is little sign of investors turning their noses up at apparently rich valuations.,16 Jan 2020,https://www.globalcapital.com/article/b1jxyx53n6sjbq/brazilians-join-party-as-lat-am-frenzy-goes-on
Chilean corps tick over as sovereign preps green deal,Chemicals company SQM became the latest Chilean firm to issue internationally on Thursday as the country’s corporates continue to take advantage of high levels of liquidity to pre-fund ahead of a potentially volatile year.,16 Jan 2020,https://www.globalcapital.com/article/b1jxymvq77bqxk/chilean-corps-tick-over-as-sovereign-preps-green-deal
The power of making a fuss,As head of BlackRock the largest asset manager Larry Fink’s pivot to responsible investing in recent years has been influential.,16 Jan 2020,https://www.globalcapital.com/article/b1jxykqn7964df/the-power-of-making-a-fuss
Paraguay taps but Lat Am sovs slow to start,Latin American DCM bankers urged the region’s sovereigns to accelerate their funding plans after Paraguay notched a negative new issue premium in the sole sovereign trade of the week.,16 Jan 2020,https://www.globalcapital.com/article/b1jxy16bc0fpq4/paraguay-taps-but-lat-am-sovs-slow-to-start
Slim Mexico concessions show increasing confidence,Latin America bankers said that this week Mexico showed again that it was a leading issuer in the region after the sovereign sold its second deal of the year to take advantage of remarkable funding conditions.,16 Jan 2020,https://www.globalcapital.com/article/b1jxxx9815rzgr/slim-mexico-concessions-show-increasing-confidence
Credit Suisse launches all-in-one aircraft finance business,Credit Suisse on Thursday announced the launch of SCALE Aviation a subsidiary of the bank aiming to boost liquidity in the aircraft industry by providing capital markets financing as well as direct assistance on acquisition trading and management of aircraft collateral.,16 Jan 2020,https://www.globalcapital.com/article/b1jxxv850nn13v/credit-suisse-launches-all-in-one-aircraft-finance-business
New issue slow to build but managers price burst of CLO refis and resets,A wave of CLO refinancings and resets rolled in this week fueled by tightening spreads on triple-A paper with sources expecting the trend to continue alongside a slowly building new issue pipeline.,16 Jan 2020,https://www.globalcapital.com/article/b1jxxqz88l84r0/new-issue-slow-to-build-but-managers-price-burst-of-clo-refis-and-resets
Covered bond squeeze feared as ECB ramps up buying amid slower supply,After a brisk start to the year the pace of covered bond supply had already begun to slow by Thursday amid growing concern that the European Central Bank would be compelled to step up purchases igniting fears of a technical squeeze. Bill Thornhill reports.,16 Jan 2020,https://www.globalcapital.com/article/b1jxxd78bqmyzb/covered-bond-squeeze-feared-as-ecb-ramps-up-buying-amid-slower-supply
Tradition brings CLOB to the masses with dealer to client platform,Interdealer broker Tradition is opening the doors to central limit order book trading for buy-side swaps market participants with its Trad–X D2C platform.,16 Jan 2020,https://www.globalcapital.com/article/b1jxxb9qbzjrjf/tradition-brings-clob-to-the-masses-with-dealer-to-client-platform
UniCredit €1.25bn 1.2% Jan 26 6NC5 €750m 1.8% Jan 30 bail-in senior,,16 Jan 2020,https://www.globalcapital.com/article/b1jxx6ptlhcc2b/unicredit-125bn-12-jan-26-6nc5-750m-18-jan-30-bailin-senior
Banca Monte dei Paschi di Siena €400m 8% 10NC5 tier two,,16 Jan 2020,https://www.globalcapital.com/article/b1jxx5pn6s8v29/banca-monte-dei-paschi-di-siena-400m-8-10nc5-tier-two
Investors fight SEC curbs on ESG motions,The latest battle in the campaign to weaken corporate governance standards in the US is being fought over rule changes that would make it harder for investors to propose motions at shareholder meetings. The ‘proxy advisers’ so central to US governance also face new restrictions.,16 Jan 2020,https://www.globalcapital.com/article/b1jxxfxls2801c/investors-fight-sec-curbs-on-esg-motions
Spain breaks euro book record amid perfect storm,While every eurozone country that sold a new syndicated bond this year has received strong demand Spain outshone them all this week by taking the biggest ever order book in the bloc.,16 Jan 2020,https://www.globalcapital.com/article/b1jxx5ns9l50jl/spain-breaks-euro-book-record-amid-perfect-storm
FIG frenzy reaches fever pitch in dollars,Wall Street heavyweights piled into the dollar market with a string of tightly-priced preferred share deals after reporting full-year earnings this week amid FIG supply of $25bn in just four days.,16 Jan 2020,https://www.globalcapital.com/article/b1jxx9nw72mtnl/fig-frenzy-reaches-fever-pitch-in-dollars
IDA GBP1.5bn 0.75% Dec 24,,16 Jan 2020,https://www.globalcapital.com/article/b1jxx2b0wvmrtf/ida-gbp15bn-075-dec-24
Italy EUR7bn 2.45% Sep 50,,16 Jan 2020,https://www.globalcapital.com/article/b1jxx0y696hv42/italy-eur7bn-245-sep-50
Belgium EUR6bn 0.1% Jun 30,,16 Jan 2020,https://www.globalcapital.com/article/b1jxx0hjtyjxgd/belgium-eur6bn-01-jun-30
CEB EUR1bn 0.05% Jan 30,,16 Jan 2020,https://www.globalcapital.com/article/b1jxx3xm66lsm2/ceb-eur1bn-005-jan-30
KfW USD5bn 1.625% Feb 23,,16 Jan 2020,https://www.globalcapital.com/article/b1jxx024cfhdbs/kfw-usd5bn-1625-feb-23
EQT bounces back in dollars,US natural gas producer EQT Corp shrugged off a rating downgrade and an asset write-down to tap the dollar market for $1.75bn on Wednesday becoming one of two high-grade issuers to do so as earnings blackout took hold.,16 Jan 2020,https://www.globalcapital.com/article/b1jxx2d50g7jpl/eqt-bounces-back-in-dollars
Cyprus EUR1bn 0.625% Jan 30 EUR750m 1.25% Jan 40,,16 Jan 2020,https://www.globalcapital.com/article/b1jxx1ls8wwcx1/cyprus-eur1bn-0625-jan-30-eur750m-125-jan-40
EFSF EUR3bn 0.7% Jan 50,,16 Jan 2020,https://www.globalcapital.com/article/b1jxwz656szb0m/efsf-eur3bn-07-jan-50
Full dollar curve explored by strong SSA market,The dollar SSA bond market unfettered by geopolitical volatility enjoyed an excellent week although it is still lagging behind the euro market in terms of overall supply.,16 Jan 2020,https://www.globalcapital.com/article/b1jxwxpbxzgqsc/full-dollar-curve-explored-by-strong-ssa-market
Markets must face up to new deadlines for Libor transition,Banks should stop issuing loans and bonds linked to Libor by October according to the Bank of England’s Working Group on Sterling Risk-Free Reference Rates. But the scale of the challenge facing firms particularly in the loan market is causing concern.,16 Jan 2020,https://www.globalcapital.com/article/b1jxwy3xpfm2l3/markets-must-face-up-to-new-deadlines-for-libor-transition
SSAs reap rewards in euro long end,A triple-A rated supranational and two sovereigns from the eurozone periphery took the opportunity to lock in low rates at the long end this week amid strong market conditions. SSA bankers expect more supply to follow at this part of the curve over the coming weeks including from France and potentially Greece.,16 Jan 2020,https://www.globalcapital.com/article/b1jxwzxtwdr7q8/ssas-reap-rewards-in-euro-long-end
Spain EUR10bn 0.5% Apr 30,,16 Jan 2020,https://www.globalcapital.com/article/b1jxwzn2srh08v/spain-eur10bn-05-apr-30
Wide-open market helps Italian banks make headway on capital funding,Italian banks took over the financial institutions bond market this week enjoying a much lower cost of funding and capital than they have been accustomed to in recent years. The sector will look to make good use of favourable issuance windows in 2020 as it moves inch by inch towards a more positive outlook.,16 Jan 2020,https://www.globalcapital.com/article/b1jxx53jzgrkby/wideopen-market-helps-italian-banks-make-headway-on-capital-funding
Swissies on fire as foreign borrowers flock to market,The Swiss franc bond market has had a roaring start to the year which bankers suggest may be a sign Swiss investors are switching from equity to debt. This week’s standout trades came from Hyundai Capital National Australia Bank and Chilean financial services company Tanner while Münchener Hypothekenbank sold a first green Swiss franc bond on Thursday.,16 Jan 2020,https://www.globalcapital.com/article/b1jxwhxlxx574c/swissies-on-fire-as-foreign-borrowers-flock-to-market
Oil and gas ABS market grows despite push for ESG,Securitizations tied to oil and gas-related cash flows have emerged in recent months despite growing support from the buy side for socially responsible investments (SRI). Though they run contrary to environmental social and governance (ESG) principles issuance of oil and gas royalty ABS may persist as long as the deals offer attractive yields or until ESG investments pay a premium to brown ABS. Jennifer Kang reports.,16 Jan 2020,https://www.globalcapital.com/article/b1jxw8pvtl78jr/oil-and-gas-abs-market-grows-despite-push-for-esg
UBI Banca EUR400m 5.875% PNC Jun 25 AT1,,16 Jan 2020,https://www.globalcapital.com/article/b1jxw1rnb1yvjd/ubi-banca-eur400m-5875-pnc-jun-25-at1
Banco BPM EUR400m 6.125% PNC5 AT1,,16 Jan 2020,https://www.globalcapital.com/article/b1jxw1d9yl7mn3/banco-bpm-eur400m-6125-pnc5-at1
US buyers rush Europe ECM on bargain hunt,US investors are behind the European equity capital markets’ flying start to the year. They are swarming deals having been driven out of their home market by sky-high valuations and a volatile president fighting for political survival reports Sam Kerr.,16 Jan 2020,https://www.globalcapital.com/article/b1jxw37v50lq0t/us-buyers-rush-europe-ecm-on-bargain-hunt
Covered bond issuers price flat to fair value,A lack of supply relative to 2019 and much more aggressive central bank buying ensured that Banco Sabadell Royal Bank of Canada and OP Mortgage Bank were able to price covered bonds flat to fair value this week.,16 Jan 2020,https://www.globalcapital.com/article/b1jxw2ph4h5hhd/covered-bond-issuers-price-flat-to-fair-value
AIIB debuts as dim sum sees ‘greatest ever flow’,AIIB made its dim sum debut this week into a booming market. A slew of deals has been sold in recent weeks with more paper printed in last the last 10 days than in the whole of any other year except for 2019.,16 Jan 2020,https://www.globalcapital.com/article/b1jxx14w5ljj4g/aiib-debuts-as-dim-sum-sees-greatest-ever-flow
BNPP and Deutsche prep secondary buyout loan for Armacell,BNP Paribas and Deutsche Bank are marketing a €710m term loan 'B' to fund the secondary buyout of Armacell by PAI Partners announced just before Christmas. This will be the insulation company’s fifth LBO so it is well known to lenders who ought to support the new deal despite a downgrade last year.,16 Jan 2020,https://www.globalcapital.com/article/b1jxw21r1y2ypn/bnpp-and-deutsche-prep-secondary-buyout-loan-for-armacell
German ECM revival on the cards in 2020,German equity capital markets are off to a flying start this year buoyed by a rally in the DAX and renewed interest in European equities among US investors. There is renewed optimism about deals to come including several of this year’s largest European IPOs.,16 Jan 2020,https://www.globalcapital.com/article/b1jxvy7pv0kqqf/german-ecm-revival-on-the-cards-in-2020
French threesome covers up,BPCE Credit Mutuel Home loan (CM-CIC) and Axa Bank issued French covered bonds this week with Axa issuing its first transaction under a new and lower rated Belgian ownership structure.,16 Jan 2020,https://www.globalcapital.com/article/b1jxvznw3pg4ll/french-threesome-covers-up
Trio of Austrians find Pfandbrief favour,Austrian covered bond borrowers Bawag PSK UniCredit Bank Austria and RLB Oberösterreich found a warm reception for their €500m no-grow deals this week.,16 Jan 2020,https://www.globalcapital.com/article/b1jxvwvv2xcd3v/trio-of-austrians-find-pfandbrief-favour
CS opens AT1 dollar market with a bang,Credit Suisse became the first issuer of additional tier one (AT1) paper market in dollars this year seizing the high levels of appetite for this asset class to print through fair value.,16 Jan 2020,https://www.globalcapital.com/article/b1jxw0bqmnyr7g/cs-opens-at1-dollar-market-with-a-bang
Pfandbriefe trio price flat to their curves,Helaba Deutsche Bank and Deutsche Pfandbriefbank (PBB) had little trouble accessing the Pfandbrief market this week with a series of deals that were priced flat to their curves.,16 Jan 2020,https://www.globalcapital.com/article/b1jxvt37ndpcbd/pfandbriefe-trio-price-flat-to-their-curves
Ineos Styrolution launches €1.2bn divi and refi deal,UK chemicals giant Ineos’s German styrenics subsidiary is marketing €500m of senior secured notes and a €680m equivalent term loan B with an intention to issue a €300m dividend to its parent company controlled by billionaire Jim Ratcliffe. The remaining proceeds will be used for refinancing all of its term loans and some of the upcoming investments.,16 Jan 2020,https://www.globalcapital.com/article/b1jxvrw6lzm0h1/ineos-styrolution-launches-12bn-divi-and-refi-deal
People moves in brief,Ex-Goldman's Weber joins Middle East boutique — Giancarlo turns up at Federal Housing Finance Agency — Ferdane takes over coverage job at BNP Paribas,16 Jan 2020,https://www.globalcapital.com/article/b1jxvpctc78pkl/people-moves-in-brief
Monte is living a charmed afterlife,The stars have aligned for Banca Monte dei Paschi di Siena following its rescue by the Italian state. It is hard to see how other banks could be so fortunate.,16 Jan 2020,https://www.globalcapital.com/article/b1jxvj7dtgndt4/monte-is-living-a-charmed-afterlife
Dexia and EDC score with euro deals,A pair of SSA borrowers hit the euro market on Thursday raising a combined €2.5bn at impressive spreads. Export Development Canada raised €1bn with its second ever euro benchmark while Dexia Crédit Local was able to ratchet the spread in by 4bp on its seven year.,16 Jan 2020,https://www.globalcapital.com/article/b1jxvkvzvv10md/dexia-and-edc-score-with-euro-deals
Corporate sterling issuers launch blowout market reopening,High grade corporate names kicked off the 2020 sterling market in style this week with big books and eye-catching trades for the University of Oxford Clarion Housing and Ireland's Electricity Supply Board.,16 Jan 2020,https://www.globalcapital.com/article/b1jxv9wq4ty4w8/corporate-sterling-issuers-launch-blowout-market-reopening
Loan repricing accelerates but can CLOs keep up?,Some of the largest issuers in the leveraged finance universe are repricing their loans cutting 50bp or more from their margins on the back of strong market conditions and proven performance since the loans were raised. That is putting pressure on CLO managers and equity holders whose liabilities are tightening too but more slowly blocking repricing of the bonds and squeezing returns write Owen Sanderson and Tom Brown.,16 Jan 2020,https://www.globalcapital.com/article/b1jxvfph1m2ymd/loan-repricing-accelerates-but-can-clos-keep-up
Delivery Hero prices €2.3bn M&A financing trade,Delivery Hero the German online food ordering marketplace raised €2.3bn this week via a simultaneous placement of new shares and convertible bonds to finance its takeover of South Korea’s Woowa Brothers.,16 Jan 2020,https://www.globalcapital.com/article/b1jxvccg10kb5d/delivery-hero-prices-23bn-mampa-financing-trade
Goldman’s Weber joins new firm in Middle East,Martin Weber a former managing director at Goldman Sachs has joined a boutique emerging markets-focused investment bank in Dubai.,16 Jan 2020,https://www.globalcapital.com/article/b1jxvgr29157xq/goldmans-weber-joins-new-firm-in-middle-east
ISDA chief stresses 'critical' importance of Chinese netting,The International Swaps and Derivatives Association's CEO has called for more clarity on close-out netting in China.,16 Jan 2020,https://www.globalcapital.com/article/b1jxv877t8103v/isda-chief-stresses-39critical39-importance-of-chinese-netting
Veon USD300m tap of USD 4% Apr 25,,16 Jan 2020,https://www.globalcapital.com/article/b1jxv0wmrc2b70/veon-usd300m-tap-of-usd-4-apr-25
Sterling RMBS blowout as non-UK investors return to market,Issuers priced two sterling residential mortgage-backed securities (RMBS) deals this week with Precise Mortgage Funding 2020–1B showing an unprecedented five times coverage on senior notes and up to 12 times on the mezzanine tranches as overseas investors return to the sterling market.,16 Jan 2020,https://www.globalcapital.com/article/b1jxv3f7mw2406/sterling-rmbs-blowout-as-non-uk-investors-return-to-market
TSKB USD400m 6% Jan 20,,16 Jan 2020,https://www.globalcapital.com/article/b1jxv06h84zst7/tskb-usd400m-6-jan-20
Phosagro USD500m 3.05% Jan 25,,16 Jan 2020,https://www.globalcapital.com/article/b1jxtzc14rt9c0/phosagro-usd500m-305-jan-25
First Abu Dhabi Bank USD500m 2.526% Jan 25,,16 Jan 2020,https://www.globalcapital.com/article/b1jxtyx74ks9x2/first-abu-dhabi-bank-usd500m-2526-jan-25
Bahrain Mumtalakat USD500m 4.25% Jan 27,,16 Jan 2020,https://www.globalcapital.com/article/b1jxtxxfv5lwhv/bahrain-mumtalakat-usd500m-425-jan-27
Morgan Stanley and compatriots raise the FICC bar,Morgan Stanley more than doubled its revenue from fixed income sales and trading in the fourth quarter of last year completing a stellar set of earnings for US banks in that business after a year in which they appear to have cemented their dominance in Europe.,16 Jan 2020,https://www.globalcapital.com/article/b1jxttk37drcnx/morgan-stanley-and-compatriots-raise-the-ficc-bar
Luminor Bank steps closer to covered bond issuance with Moody’s rating,An Estonian covered bond could soon be due in the market after Moody’s rated Luminor Bank’s programme this week — the first to be structured under the country’s newly established law. The rating comes after the European Central Bank granted Luminor a license to issue covered bonds in December.,16 Jan 2020,https://www.globalcapital.com/article/b1jxts3xs58rrq/luminor-bank-steps-closer-to-covered-bond-issuance-with-moodys-rating
Corporate green bond issuance hits record levels,The European socially responsible investment corporate bond market has made a rampant start this year with issuance in the first two weeks already more than 10% of the total issued by companies in European currencies in 2019.,16 Jan 2020,https://www.globalcapital.com/article/b1jxtlb93tm3pb/corporate-green-bond-issuance-hits-record-levels
IDA grabs record book with sterling debut,The International Development Association (IDA) impressed with its debut sterling bond on Thursday as it received the largest ever order book for the currency in the SSA market. It also equalled the biggest ever trade in sterling by a non-UK public sector borrower.,16 Jan 2020,https://www.globalcapital.com/article/b1jxtjfgs8m1zw/ida-grabs-record-book-with-sterling-debut
NordLB Lux mandates for first renewable energy deal again,NordLB Luxembourg was expected to arrive in the market with its inaugural renewable energy covered bond late last year having completed a market programme and mandated lead managers. On Thursday it finally plucked up the courage to re-announce the long-awaited deal — the first to be ever issued under the country’s new law.,16 Jan 2020,https://www.globalcapital.com/article/b1jxtl9mg9jtq2/nordlb-lux-mandates-for-first-renewable-energy-deal-again
Crédit Mutuel grabs €1.25bn as covered bond supply fears mount,Credit Mutuel Home Loan SFH (CM-CIC) completed a busy week in the euro covered bond market with a €1.25bn 10 year offering on Thursday. The deal emerged amid growing concern that euro covered bond supply will fall as borrowers like SCBC Danske Bank and Nordea turn to local currency markets while others see better alternative funding opportunities or simply bide their time.,16 Jan 2020,https://www.globalcapital.com/article/b1jxtb07fs48hw/cr233dit-mutuel-grabs-125bn-as-covered-bond-supply-fears-mount
Eni Quadient keep corp bonds humming,Eni the Italian oil and gas company raised €1bn with a bond issue on Thursday while Quadient the unrated French postal systems company formerly known as Neopost continued the run of more esoteric corporate bond issuance.,16 Jan 2020,https://www.globalcapital.com/article/b1jxt88pfqg3d5/eni-quadient-keep-corp-bonds-humming
Palmieri shakes up corp finance at SG,Société Générale has redoubled its commitment to equity capital markets under a new structure designed to ensure it remains a force in investment banking when consolidation comes writes David Rothnie.,16 Jan 2020,https://www.globalcapital.com/article/b1jxr7jqnv87c3/palmieri-shakes-up-corp-finance-at-sg
More corporate borrowers adding loan language to green frameworks,Corporate treasurers are increasingly ensuring their green borrowing frameworks include loans though sustainability bankers note that the most popular loan structure is still not being included.,16 Jan 2020,https://www.globalcapital.com/article/b1jxsnjdpq5hl2/more-corporate-borrowers-adding-loan-language-to-green-frameworks
US issuers look to euros as earnings come to a close,US issuers are tapping into favourable conditions the euro bond market after reporting their latest results. Goldman Sachs and New York Life Insurance were quick to launch senior bonds on Thursday boosting supply volumes just as European lenders start preparing for their own reporting season.,16 Jan 2020,https://www.globalcapital.com/article/b1jxsqh40bthqq/us-issuers-look-to-euros-as-earnings-come-to-a-close
Investors look to transition bonds to fund CEE’s sustainability transition,Transition bonds are likely to be a key part of the development of a sustainable economy in central and eastern Europe delegates said at the Euromoney Central and Eastern European Forum in Vienna this week. While investors are keen to put money to work in the region government support is still needed.,16 Jan 2020,https://www.globalcapital.com/article/b1jxshh8bb2lh2/investors-look-to-transition-bonds-to-fund-cees-sustainability-transition
Slam dunk week for CEEMEA bonds as NIPs barely on show,It has been an extraordinary week in the CEEMEA new issue market where barely any deal was printed without a huge order book and a flat or negative new issue premium. Though a slew of expected sovereigns have so far stayed away bankers said they expected them to step up to the plate soon.,16 Jan 2020,https://www.globalcapital.com/article/b1jxsftr391v45/slam-dunk-week-for-ceemea-bonds-as-nips-barely-on-show
Ibercaja lands ‘negative new issue premium’ with euro tier two,Ibercaja Banco was said to have steered a new tier two bond through fair value on Thursday when the Spanish lender also announced the results of a tender for some of its existing capital securities.,16 Jan 2020,https://www.globalcapital.com/article/b1jxs6sfcmttgq/ibercaja-lands-negative-new-issue-premium-with-euro-tier-two
Private finance revival emerges in CEE,Private capital in central and eastern Europe is gaining traction after a decade of diminished enthusiasm from international investors. Local firms continue to dominate the region's private equity and direct lending markets but some international players are eyeing them again while others remain cautious.,16 Jan 2020,https://www.globalcapital.com/article/b1jxs0dt4cw3cv/private-finance-revival-emerges-in-cee
Investors pile into deals in strong week for ECM,EMEA equity capital markets were on fire on Wednesday night when almost €3bn of paper was priced in a number of deals strengthening the impression that January is turning out to be a productive month for EMEA ECM.,16 Jan 2020,https://www.globalcapital.com/article/b1jxsnd0hwm1lw/investors-pile-into-deals-in-strong-week-for-ecm
Asia people and markets news in brief: January 16 2020,ING names Apac wholesale banking head — CréditAg adds to debt team — MUFG taps China corporate banking head — Hang Seng seeks feedback on WVR index inclusion — Star board pipeline builds,16 Jan 2020,https://www.globalcapital.com/article/b1jxp54p56g3xs/asia-people-and-markets-news-in-brief-january-16-2020
China opens up exchange bond market further to banks,The majority of the banks in China as well as foreign banks can now trade bonds listed on the Shanghai and Shenzhen stock exchanges according to new guidelines published on Wednesday. But the appeal of this option remains questionable.,16 Jan 2020,https://www.globalcapital.com/article/b1jxqlckdxvgt6/china-opens-up-exchange-bond-market-further-to-banks
BTN pioneers with first Indo Basel III tier two,Investors chased after a rare $300m Basel III-compliant tier two bond from Indonesia’s Bank Tabungan Negara (BTN) in both primary and secondary markets this week sending the 12.3 times covered deal tighter in the aftermarket.,16 Jan 2020,https://www.globalcapital.com/article/b1jxqjtwzsj43d/btn-pioneers-with-first-indo-basel-iii-tier-two
Anta Sports defies short seller shadow with €1bn CB,Anta Sports Products made a stellar euro equity-linked debut this week sealing a €1bn zero-coupon convertible bond at a negative yield. The deal had its share of challenges but showed what is possible in a market that has seen a change in sentiment recently. Jonathan Breen reports.,16 Jan 2020,https://www.globalcapital.com/article/b1jxr5tlx4qlkt/anta-sports-defies-short-seller-shadow-with-1bn-cb
Pan Brothers ready to navigate Duniatex woes for new loan,Indonesian apparel supplier Pan Brothers is in talks with banks for a new dollar loan as it prepares to return to the market for the first time since 2018. However syndication may be a challenge as lenders are still reeling from the default of a subsidiary of textile firm Duniatex last year writes Pan Yue.,16 Jan 2020,https://www.globalcapital.com/article/b1jxrkznnfrbmb/pan-brothers-ready-to-navigate-duniatex-woes-for-new-loan
Innolux lands $300m from convertible bond,Taiwanese LCD panel maker Innolux Corp raised $300m from a zero coupon convertible bond this week riding a new wave of demand for the asset class in 2020.,16 Jan 2020,https://www.globalcapital.com/article/b1jxqfcjsbv7vl/innolux-lands-$300m-from-convertible-bond
Future Retail rides on Amazon tie-up for bond debut,Future Retail’s inaugural dollar bond raised the curtain for India’s retail shopping sector as the company leveraged on its new partnership with e-commerce giant Amazon to raise $500m. But while the industry appeals to investors issuance pipeline from the country remains thin writes Morgan Davis.,16 Jan 2020,https://www.globalcapital.com/article/b1jxpw1w19vjvh/future-retail-rides-on-amazon-tie-up-for-bond-debut
Performance art or how to structure ABS,The securitization market generates a mix of excitement and confusion offering investors a novel way to boost their returns diversify risks and — not very bold conjecture here — sometimes lose lots of money without quite understanding why.,16 Jan 2020,https://www.globalcapital.com/article/b1jxqnw79mvhbn/performance-art-or-how-to-structure-abs
TSKB blow-out reopens debt door for Turkey,Turkey lender TSKB printed its $400m five year senior bond on Wednesday inside its own curve. The sale drew a $3.9bn book allowing a big tightening from initial guidance to pricing. Following the clear success of the deal other Turkish banks are expected to follow starting with Isbank which was straight in with its own subordinated bond on Thursday.,16 Jan 2020,https://www.globalcapital.com/article/b1jxrn6717snxh/tskb-blow-out-reopens-debt-door-for-turkey
Mediobanca sails close to fair value on MREL senior debut,Mediobanca was greeted with €4bn of demand for its debut offering of non-preferred senior notes on Thursday extending a run of Italian bond deals in the euro market this week.,16 Jan 2020,https://www.globalcapital.com/article/b1jxr7h2080dsn/mediobanca-sails-close-to-fair-value-on-mrel-senior-debut
PFC extends to 10.25 year with new 144A bond,Power Finance Corp sold its third dollar transaction in six months raising $750m from a slightly longer-dated deal.,16 Jan 2020,https://www.globalcapital.com/article/b1jxqsp5dkt74l/pfc-extends-to-1025-year-with-new-144a-bond
BoCom puts more weight on dollars in new triple-trancher,China’s Bank of Communications came out with a $1.95bn-equivalent three-tranche deal on Thursday. It opted for a bigger dollar portion and a slimmer offshore renminbi (CNH) bond compared with its last outing.,16 Jan 2020,https://www.globalcapital.com/article/b1jxnlsjgq1lvz/bocom-puts-more-weight-on-dollars-in-new-triple-trancher
Paraguay nabs negative concession in red hot Lat Am,Latin America’s rising star Paraguay took advantage of low sovereign issuance from the region so far this year to tap existing 30 year bonds with a negative new issue concession according to debt capital markets bankers.,16 Jan 2020,https://www.globalcapital.com/article/b1jxmxy1y5w1vl/paraguay-nabs-negative-concession-in-red-hot-lat-am
Brazil wakes up as Globo sets pricing after Klabin tap,Brazilian media group and broadcast TV company Globo Comunicação e Participações will likely price a new 10 year bond on Thursday after setting initial price thoughts on Wednesday.,16 Jan 2020,https://www.globalcapital.com/article/b1jxmwn298ty2x/brazil-wakes-up-as-globo-sets-pricing-after-klabin-tap
Engie hits road Andina prices to extend Chilean rush,One pricing and one roadshow announcement on Wednesday ensured that Chile continues to lead the way this year in terms of Latin American bond issuance.,16 Jan 2020,https://www.globalcapital.com/article/b1jxmytjdbscxy/engie-hits-road-andina-prices-to-extend-chilean-rush
Property companies build on bond momentum,Three Chinese real estate companies raised $850m between them from the dollar debt market on Wednesday.,16 Jan 2020,https://www.globalcapital.com/article/b1jxmfrm4mp553/property-companies-build-on-bond-momentum
FHFA appoints new chair of common securitization platform,The Federal Housing Finance Agency on Wednesday announced the appointment of J. Christopher Giancarlo as chairman of Common Securitization Solutions which runs the technology behind the agency’s Uniform Mortgage Backed Security (UMBS) program.,15 Jan 2020,https://www.globalcapital.com/article/b1jxh05ggf3030/fhfa-appoints-new-chair-of-common-securitization-platform
Nouryon Fluidra continue repricing trend in leveraged loans,Dutch chemicals giant Nouryon is attempting an elephantine repricing of a €5.6bn loan. Nouryon is following Spanish Fluidra a pool manufacturer which announced a €300m repricing on Tuesday and UK-based data company Refinitiv which set a more favourable price for its €2.33bn loan last week.,15 Jan 2020,https://www.globalcapital.com/article/b1jxf23m80681p/nouryon-fluidra-continue-repricing-trend-in-leveraged-loans
Italy and Belgium books soar as records keep tumbling,Italy and Belgium were the latest eurozone sovereigns to build their largest ever order books for syndicated bonds on Wednesday with the former coming close to breaking the record demand from a eurozone issuer set by Spain on Tuesday.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdw8njz8jgj/italy-and-belgium-books-soar-as-records-keep-tumbling
Oxford taps 100 year debt at ‘incredible’ yield,The University of Oxford has reopened its sterling century bond as bankers away from the deal called the yield available at that maturity "incredible".,15 Jan 2020,https://www.globalcapital.com/article/b1jxdxqpvyfxg0/oxford-taps-100-year-debt-at-incredible-yield
Prime brokerage boosts TriOptima to record FX compression,TriOptima has hit record compression levels with its FX forwards service as the winds of regulatory change drove prime brokerage business its way.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdmb80t84yq/prime-brokerage-boosts-trioptima-to-record-fx-compression
Turkish ECM reopens at last with $145m Akbank trade,Turkey's primary equity capital markets opened for the first time since 2018 on Wednesday as an undisclosed group of shareholders set out to sell 1.9% of Akbank.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdqlkrdwtzp/turkish-ecm-reopens-at-last-with-$145m-akbank-trade
